100 10
5 74 6.23
5 75 5.54
5 76 1.62
5 77 2.86
5 78 0.67
5 79 6.79
5 80 4.89
5 81 5.32
5 82 0.78
5 83 6.19
5 84 4.72
5 85 7.51
5 86 0.81
5 87 9.87
5 88 7.69
5 89 9.49
5 90 6.06
5 91 9.92
5 92 9.73
5 93 7.86
5 94 8.72
5 95 7.84
5 96 6.91
5 97 0.29
5 98 0.40
5 99 1.78
6 7 6.29
6 8 4.80
6 9 4.26
6 10 0.78
6 11 5.50
6 12 8.17
6 13 4.60
6 14 8.35
6 15 5.95
6 16 7.43
6 17 7.55
6 18 5.23
6 19 1.96
6 20 3.46
6 21 2.79
6 22 8.37
6 23 8.42
6 24 4.88
6 25 3.74
6 26 5.84
6 27 9.09
6 28 8.43
6 29 0.24
6 30 0.37
6 31 9.89
6 32 4.79
6 33 6.22
6 34 6.82
6 35 2.29
6 36 3.00
6 37 7.26
6 38 8.79
6 39 8.08
6 40 0.36
6 41 3.78
6 42 2.11
6 43 1.62
6 44 7.66
6 45 5.73
6 46 2.72
6 47 9.01
6 48 6.81
6 49 3.63
6 50 2.40
6 51 8.73
6 52 2.19
6 53 8.33
6 54 1.25
6 55 3.42
6 56 4.24
6 57 9.90
6 58 5.17
6 59 5.31
6 60 3.69
6 61 5.24
6 62 9.48
6 63 2.34
6 64 5.12
6 65 0.65
6 66 3.26
6 67 6.28
6 68 5.08
6 69 7.46
6 70 0.48
6 71 8.55
6 72 4.64
6 73 9.32
6 74 3.28
6 75 0.12
6 76 3.24
6 77 5.25
6 78 0.95
6 79 5.57
6 80 7.93
6 81 0.37
6 82 7.11
6 83 2.85
6 84 3.25
6 85 2.45
6 86 1.15
6 87 9.53
6 88 8.02
6 89 1.72
6 90 3.25
6 91 1.26
6 92 8.11
6 93 2.65
6 94 5.19
6 95 4.29
6 96 5.83
6 97 3.26
6 98 4.13
6 99 6.37
7 8 8.02
7 9 0.87
7 10 3.78
7 11 1.85
7 12 3.93
7 13 7.08
7 14 6.74
7 15 7.62
7 16 6.32
7 17 3.84
7 18 2.48
7 19 10.00
7 20 3.43
7 21 2.76
7 22 9.16
7 23 1.08
7 24 1.64
7 25 6.36
7 26 2.47
7 27 8.59
7 28 4.54
7 29 9.38
7 30 1.21
7 31 1.58
7 32 9.54
7 33 1.28
7 34 5.01
7 35 9.21
7 36 2.73
7 37 8.98
7 38 7.48
7 39 2.54
7 40 6.62
7 41 4.01
7 42 0.24
7 43 6.94
7 44 6.28
7 45 2.30
7 46 1.39
7 47 7.53
7 48 2.87
7 49 2.67
7 50 3.67
7 51 3.15
7 52 0.96
7 53 3.67
7 54 6.24
7 55 6.39
7 56 4.73
7 57 0.65
7 58 5.71
7 59 7.73
7 60 9.24
7 61 0.35
7 62 3.27
7 63 3.26
7 64 7.31
7 65 6.26
7 66 0.19
7 67 1.73
7 68 8.30
7 69 6.44
7 70 6.39
7 71 4.20
7 72 9.41
7 73 5.65
7 74 6.73
7 75 6.95
7 76 4.86
7 77 0.55
7 78 8.91
7 79 0.76
7 80 2.80
7 81 9.10
7 82 2.74
7 83 4.70
7 84 5.09
7 85 4.58
7 86 7.09
7 87 8.82
7 88 1.01
7 89 5.81
7 90 7.66
7 91 8.71
7 92 6.16
7 93 7.79
7 94 7.32
7 95 4.42
7 96 5.63
7 97 5.47
7 98 7.69
7 99 7.40
8 9 1.54
8 10 1.52
8 11 7.73
8 12 0.59
8 13 8.01
8 14 6.63
8 15 2.49
8 16 7.71
8 17 2.93
8 18 7.76
8 19 9.90
8 20 3.01
8 21 1.24
8 22 5.13
8 23 1.51
8 24 6.09
8 25 3.47
8 26 5.54
8 27 4.04
8 28 8.49
8 29 3.22
8 30 6.56
8 31 7.01
8 32 5.93
8 33 3.31
8 34 3.11
8 35 6.56
8 36 4.73
8 37 5.39
8 38 5.24
8 39 4.31
8 40 3.10
8 41 3.79
8 42 2.95
8 43 7.60
8 44 9.31
8 45 1.73
8 46 0.68
8 47 8.96
8 48 1.11
8 49 7.71
8 50 7.86
8 51 2.21
8 52 4.04
8 53 3.99
8 54 4.23
8 55 9.77
8 56 1.31
8 57 1.83
8 58 3.50
8 59 8.55
8 60 0.05
8 61 5.66
8 62 1.41
8 63 5.56
8 64 6.88
8 65 9.70
8 66 7.40
8 67 9.47
8 68 2.88
8 69 4.82
8 70 6.64
8 71 9.42
8 72 9.22
8 73 2.90
8 74 5.19
8 75 0.96
8 76 0.32
8 77 2.78
8 78 2.98
8 79 2.12
8 80 9.57
8 81 8.37
8 82 4.30
8 83 9.80
8 84 1.28
8 85 0.79
8 86 1.90
8 87 8.64
8 88 4.24
8 89 0.89
8 90 4.89
8 91 2.91
8 92 8.01
8 93 5.55
8 94 1.25
8 95 7.12
8 96 8.57
8 97 3.77
8 98 0.03
8 99 6.04
9 10 8.63
9 11 4.48
9 12 1.00
9 13 3.56
9 14 8.50
9 15 4.31
9 16 6.31
9 17 5.02
9 18 2.72
9 19 4.70
9 20 9.41
9 21 4.76
9 22 1.81
9 23 0.73
9 24 3.52
9 25 2.77
9 26 5.37
9 27 2.76
9 28 5.82
9 29 9.26
9 30 5.30
9 31 6.42
9 32 0.78
9 33 7.01
9 34 2.39
9 35 9.36
9 36 2.33
9 37 1.57
9 38 8.87
9 39 0.07
9 40 6.09
9 41 3.76
9 42 6.43
9 43 7.13
9 44 8.65
9 45 1.20
9 46 1.98
9 47 6.20
9 48 1.60
9 49 7.67
9 50 3.86
9 51 3.34
9 52 9.20
9 53 1.82
9 54 5.31
9 55 3.48
9 56 2.56
9 57 9.54
9 58 3.82
9 59 8.03
9 60 8.10
9 61 2.23
9 62 8.39
9 63 4.87
9 64 0.15
9 65 0.29
9 66 6.66
9 67 4.65
9 68 9.05
9 69 4.06
9 70 9.21
9 71 2.80
9 72 6.42
9 73 3.55
9 74 4.01
9 75 6.91
9 76 3.75
9 77 0.34
9 78 0.33
9 79 1.94
9 80 0.33
9 81 9.40
9 82 9.31
9 83 8.41
9 84 3.10
9 85 8.25
9 86 9.29
9 87 7.01
9 88 2.69
9 89 0.81
9 90 5.40
9 91 8.70
9 92 5.32
9 93 1.59
9 94 9.88
9 95 4.77
9 96 0.12
9 97 9.19
9 98 9.32
9 99 4.48
10 11 2.06
10 12 4.66
10 13 1.33
10 14 7.03
10 15 3.47
10 16 5.74
10 17 0.44
10 18 2.78
10 19 5.92
10 20 8.92
10 21 1.97
10 22 0.08
10 23 2.02
10 24 6.13
10 25 5.84
10 26 1.40
10 27 9.45
10 28 9.82
10 29 5.42
10 30 4.36
10 31 0.98
10 32 8.09
10 33 2.56
10 34 5.81
10 35 9.03
10 36 4.89
10 37 4.58
10 38 4.29
10 39 1.97
10 40 6.17
10 41 2.73
10 42 8.58
10 43 0.66
10 44 7.80
10 45 9.59
10 46 0.16
10 47 1.54
10 48 3.93
10 49 5.74
10 50 5.19
10 51 3.71
10 52 9.99
10 53 0.44
10 54 4.77
10 55 6.24
10 56 4.10
10 57 1.20
10 58 6.74
10 59 6.59
10 60 9.88
10 61 2.66
10 62 3.48
10 63 6.16
10 64 3.16
10 65 1.42
10 66 9.85
10 67 3.57
10 68 7.64
10 69 8.40
10 70 2.38
10 71 9.20
10 72 8.86
10 73 4.07
10 74 9.54
10 75 0.45
10 76 8.19
10 77 9.04
10 78 4.42
10 79 9.27
10 80 3.30
10 81 6.03
10 82 0.40
10 83 7.12
10 84 9.99
10 85 3.24
10 86 1.07
10 87 8.91
10 88 6.67
10 89 2.12
10 90 7.72
10 91 8.62
10 92 8.60
10 93 1.61
10 94 0.10
10 95 5.02
10 96 7.92
10 97 9.58
10 98 8.25
10 99 4.82
11 12 4.24
11 13 9.64
11 14 6.35
11 15 1.28
11 16 4.28
11 17 2.50
11 18 5.80
11 19 7.47
11 20 4.24
11 21 8.83
11 22 1.99
11 23 4.19
11 24 0.47
11 25 3.16
11 26 3.37
11 27 0.13
11 28 8.83
11 29 5.19
11 30 8.65
11 31 5.50
11 32 3.02
11 33 0.06
11 34 3.17
11 35 5.19
11 36 1.29
11 37 4.75
11 38 8.37
11 39 5.57
11 40 3.36
11 41 8.87
11 42 8.92
11 43 4.10
11 44 4.28
11 45 5.48
11 46 7.92
11 47 1.77
11 48 7.81
11 49 0.54
11 50 2.96
11 51 0.07
11 52 7.13
11 53 1.00
11 54 6.50
11 55 9.63
11 56 3.60
11 57 0.09
11 58 4.50
11 59 7.51
11 60 2.90
11 61 6.64
11 62 0.82
11 63 6.04
11 64 1.13
11 65 7.83
11 66 2.11
11 67 5.94
11 68 7.61
11 69 6.46
11 70 5.26
11 71 1.23
11 72 0.31
11 73 0.32
11 74 7.14
11 75 6.49
11 76 5.57
11 77 9.43
11 78 5.40
11 79 0.01
11 80 4.17
11 81 4.12
11 82 2.53
11 83 5.22
11 84 2.28
11 85 1.46
11 86 8.21
11 87 0.39
11 88 8.00
11 89 1.79
11 90 5.11
11 91 9.33
11 92 0.27
11 93 0.27
11 94 5.18
11 95 7.03
11 96 7.02
11 97 2.03
11 98 9.78
11 99 6.33
12 13 2.04
12 14 9.69
12 15 8.98
12 16 9.68
12 17 0.26
12 18 1.06
12 19 2.76
12 20 1.43
12 21 7.67
12 22 8.74
12 23 2.54
12 24 4.45
12 25 1.58
12 26 0.96
12 27 8.93
12 28 1.49
12 29 1.21
12 30 1.36
12 31 7.07
12 32 7.97
12 33 5.13
12 34 8.39
12 35 9.46
12 36 0.43
12 37 0.19
12 38 1.45
12 39 4.69
12 40 0.32
12 41 3.02
12 42 8.75
12 43 9.70
12 44 2.68
12 45 1.45
12 46 6.28
12 47 4.85
12 48 6.05
12 49 4.72
12 50 3.42
12 51 8.18
12 52 7.58
12 53 8.22
12 54 8.80
12 55 6.33
12 56 7.61
12 57 3.15
12 58 1.78
12 59 9.75
12 60 6.51
12 61 5.81
12 62 1.73
12 63 2.03
12 64 0.26
12 65 6.12
12 66 4.56
12 67 9.03
12 68 8.98
12 69 8.82
12 70 4.74
12 71 5.94
12 72 3.14
12 73 9.41
12 74 7.07
12 75 6.28
12 76 4.21
12 77 1.00
12 78 2.61
12 79 9.31
12 80 2.65
12 81 3.22
12 82 0.04
12 83 4.73
12 84 8.54
12 85 0.97
12 86 5.20
12 87 2.70
12 88 9.76
12 89 7.13
12 90 5.79
12 91 5.96
12 92 6.76
12 93 9.60
12 94 3.61
12 95 5.19
12 96 7.00
12 97 3.22
12 98 5.76
12 99 1.96
13 14 4.12
13 15 9.47
13 16 5.04
13 17 1.71
13 18 7.83
13 19 9.76
13 20 6.34
13 21 7.86
13 22 1.24
13 23 0.97
13 24 3.91
13 25 6.85
13 26 3.34
13 27 6.90
13 28 1.06
13 29 1.36
13 30 7.07
13 31 5.45
13 32 0.42
13 33 8.84
13 34 7.58
13 35 3.40
13 36 1.67
13 37 2.44
13 38 5.72
13 39 9.70
13 40 3.80
13 41 2.08
13 42 0.56
13 43 1.81
13 44 0.65
13 45 3.44
13 46 0.96
13 47 1.24
13 48 1.05
13 49 4.50
13 50 6.14
13 51 5.12
13 52 6.95
13 53 4.27
13 54 0.70
13 55 3.38
13 56 3.24
13 57 1.35
13 58 8.45
13 59 4.62
13 60 4.36
13 61 1.47
13 62 2.57
13 63 5.62
13 64 7.90
13 65 2.71
13 66 7.26
13 67 9.74
13 68 4.32
13 69 8.59
13 70 4.56
13 71 4.94
13 72 4.59
13 73 5.82
13 74 9.24
13 75 2.78
13 76 6.06
13 77 9.28
13 78 5.11
13 79 4.27
13 80 4.86
13 81 4.52
13 82 4.84
13 83 9.04
13 84 8.20
13 85 4.15
13 86 1.54
13 87 3.43
13 88 4.15
13 89 2.62
13 90 3.25
13 91 4.85
13 92 9.25
13 93 8.35
13 94 8.89
13 95 4.88
13 96 1.39
13 97 9.04
13 98 6.38
13 99 7.17
14 15 10.00
14 16 5.43
14 17 7.48
14 18 2.17
14 19 8.42
14 20 6.76
14 21 5.31
14 22 8.07
14 23 7.09
14 24 3.28
14 25 2.27
14 26 2.35
14 27 2.94
14 28 4.20
14 29 5.21
14 30 1.11
14 31 0.36
14 32 4.74
14 33 8.97
14 34 9.14
14 35 2.49
14 36 9.87
14 37 3.85
14 38 9.56
14 39 2.99
14 40 6.10
14 41 9.43
14 42 0.53
14 43 5.60
14 44 7.24
14 45 2.94
14 46 8.63
14 47 9.24
14 48 3.79
14 49 6.92
14 50 5.31
14 51 7.62
14 52 8.31
14 53 0.05
14 54 3.84
14 55 0.82
14 56 7.82
14 57 3.90
14 58 6.04
14 59 8.19
14 60 1.72
14 61 2.55
14 62 1.61
14 63 1.68
14 64 3.77
14 65 7.85
14 66 1.67
14 67 3.43
14 68 8.60
14 69 8.95
14 70 6.47
14 71 3.90
14 72 5.75
14 73 7.81
14 74 6.32
14 75 5.40
14 76 0.15
14 77 1.08
14 78 0.18
14 79 8.41
14 80 4.32
14 81 1.24
14 82 2.71
14 83 6.39
14 84 3.12
14 85 5.63
14 86 5.51
14 87 1.20
14 88 5.14
14 89 7.24
14 90 8.93
14 91 0.35
14 92 5.49
14 93 8.79
14 94 4.73
14 95 6.67
14 96 6.33
14 97 9.23
14 98 9.66
14 99 5.34
15 16 5.96
15 17 3.03
15 18 1.16
15 19 8.14
15 20 3.80
15 21 8.15
15 22 2.73
15 23 4.38
15 24 4.10
15 25 7.90
15 26 7.58
15 27 3.54
15 28 7.61
15 29 0.40
15 30 9.69
15 31 3.83
15 32 8.45
15 33 4.97
15 34 7.32
15 35 7.10
15 36 6.35
15 37 6.20
15 38 4.07
15 39 9.56
15 40 7.72
15 41 2.13
15 42 4.43
15 43 6.08
15 44 2.27
15 45 7.13
15 46 1.27
15 47 6.71
15 48 6.63
15 49 7.71
15 50 7.83
15 51 4.18
15 52 0.69
15 53 3.25
15 54 6.69
15 55 1.86
15 56 4.25
15 57 5.80
15 58 9.75
15 59 2.88
15 60 4.33
15 61 9.57
15 62 4.44
15 63 7.20
15 64 9.41
15 65 1.43
15 66 0.05
15 67 1.93
15 68 6.82
15 69 0.20
15 70 5.82
15 71 9.81
15 72 2.39
15 73 3.61
15 74 4.45
15 75 3.54
15 76 8.20
15 77 3.10
15 78 8.48
15 79 2.06
15 80 3.01
15 81 2.12
15 82 3.30
15 83 9.33
15 84 5.32
15 85 5.71
15 86 2.21
15 87 0.07
15 88 1.75
15 89 5.64
15 90 9.88
15 91 5.94
15 92 3.34
15 93 9.07
15 94 3.74
15 95 8.47
15 96 2.18
15 97 8.51
15 98 7.07
15 99 7.29
16 17 7.31
16 18 5.57
16 19 9.12
16 20 9.51
16 21 1.88
16 22 1.92
16 23 4.44
16 24 6.92
16 25 0.78
16 26 4.11
16 27 4.69
16 28 7.51
16 29 8.82
16 30 2.07
16 31 8.08
16 32 6.70
16 33 9.57
16 34 7.60
16 35 1.60
16 36 4.45
16 37 4.45
16 38 1.54
16 39 2.04
16 40 0.96
16 41 2.58
16 42 8.59
16 43 2.23
16 44 6.64
16 45 8.37
16 46 3.35
16 47 9.96
16 48 1.99
16 49 3.52
16 50 1.93
16 51 9.12
16 52 1.98
16 53 5.79
16 54 6.72
16 55 6.24
16 56 0.88
16 57 1.08
16 58 2.95
16 59 9.49
16 60 0.51
16 61 4.72
16 62 5.54
16 63 7.46
16 64 1.32
16 65 0.21
16 66 3.17
16 67 2.84
16 68 4.05
16 69 6.18
16 70 1.18
16 71 0.30
16 72 1.48
16 73 5.52
16 74 1.06
16 75 7.06
16 76 4.67
16 77 2.46
16 78 4.06
16 79 2.37
16 80 0.27
16 81 6.56
16 82 6.52
16 83 0.42
16 84 4.27
16 85 2.31
16 86 3.83
16 87 8.26
16 88 8.42
16 89 8.73
16 90 3.79
16 91 4.76
16 92 1.40
16 93 1.41
16 94 3.00
16 95 1.16
16 96 4.25
16 97 2.99
16 98 1.16
16 99 3.40
17 18 4.14
17 19 8.34
17 20 4.65
17 21 9.53
17 22 9.06
17 23 0.15
17 24 1.13
17 25 6.60
17 26 8.31
17 27 9.82
17 28 5.82
17 29 3.04
17 30 2.61
17 31 9.11
17 32 0.76
17 33 7.99
17 34 9.38
17 35 0.47
17 36 8.55
17 37 2.63
17 38 0.34
17 39 7.74
17 40 4.15
17 41 4.32
17 42 4.83
17 43 8.26
17 44 4.32
17 45 5.82
17 46 8.99
17 47 4.82
17 48 8.49
17 49 0.08
17 50 1.38
17 51 0.45
17 52 6.30
17 53 3.68
17 54 1.64
17 55 6.04
17 56 1.37
17 57 4.52
17 58 0.29
17 59 5.19
17 60 5.95
17 61 7.39
17 62 0.13
17 63 10.00
17 64 9.46
17 65 3.33
17 66 2.13
17 67 0.35
17 68 3.03
17 69 6.74
17 70 6.48
17 71 4.54
17 72 7.60
17 73 2.70
17 74 3.89
17 75 7.48
17 76 4.99
17 77 3.97
17 78 8.13
17 79 7.09
17 80 9.68
17 81 3.69
17 82 9.41
17 83 5.09
17 84 8.91
17 85 1.27
17 86 4.49
17 87 9.27
17 88 5.27
17 89 6.92
17 90 3.86
17 91 9.43
17 92 1.64
17 93 5.94
17 94 8.82
17 95 6.62
17 96 7.34
17 97 6.92
17 98 6.17
17 99 8.94
18 19 2.90
18 20 8.78
18 21 9.84
18 22 8.83
18 23 4.12
18 24 6.96
18 25 6.54
18 26 3.12
18 27 6.12
18 28 4.79
18 29 0.06
18 30 7.14
18 31 9.77
18 32 7.60
18 33 3.86
18 34 2.51
18 35 1.50
18 36 2.77
18 37 7.95
18 38 7.78
18 39 6.26
18 40 1.72
18 41 4.86
18 42 8.11
18 43 4.07
18 44 6.63
18 45 9.03
18 46 2.25
18 47 8.12
18 48 2.83
18 49 8.11
18 50 7.21
18 51 1.70
18 52 8.52
18 53 2.77
18 54 8.91
18 55 0.61
18 56 8.73
18 57 3.16
18 58 6.84
18 59 3.30
18 60 1.94
18 61 4.00
18 62 5.33
18 63 7.65
18 64 7.44
18 65 8.56
18 66 1.69
18 67 7.64
18 68 6.18
18 69 6.98
18 70 2.10
18 71 0.70
18 72 2.19
18 73 6.03
18 74 4.72
18 75 0.58
18 76 0.42
18 77 8.36
18 78 2.29
18 79 3.34
18 80 7.52
18 81 1.83
18 82 8.52
18 83 4.13
18 84 2.95
18 85 1.99
18 86 7.77
18 87 0.11
18 88 8.71
18 89 1.03
18 90 4.12
18 91 9.78
18 92 6.67
18 93 4.55
18 94 7.60
18 95 0.29
18 96 6.43
18 97 9.64
18 98 7.48
18 99 3.72
19 20 7.41
19 21 3.20
19 22 2.23
19 23 5.88
19 24 6.76
19 25 2.93
19 26 2.51
19 27 0.38
19 28 4.95
19 29 3.15
19 30 5.43
19 31 9.25
19 32 6.74
19 33 9.20
19 34 2.55
19 35 7.60
19 36 4.76
19 37 6.82
19 38 0.35
19 39 1.17
19 40 7.80
19 41 2.10
19 42 2.09
19 43 3.06
19 44 2.32
19 45 9.81
19 46 3.84
19 47 4.53
19 48 7.57
19 49 6.87
19 50 5.68
19 51 0.07
19 52 1.42
19 53 2.66
19 54 2.50
19 55 7.92
19 56 7.12
19 57 1.08
19 58 1.89
